PassengerId,Pclass,Ticket,Fare,Cabin,Embarked,Survived
775,2,29105,23,,S,1
776,3,347078,7.75,,S,0
777,3,383121,7.75,F38,Q,0
778,3,364516,12.475,,S,1
779,3,36865,7.7375,,Q,0
780,1,24160,211.3375,B3,S,1
781,3,2687,7.2292,,C,1
782,1,17474,57,B20,S,1
783,1,113501,30,D6,S,0
784,3,W./C. 6607,23.45,,S,0
785,3,SOTON/O.Q. 3101312,7.05,,S,0
786,3,374887,7.25,,S,0
787,3,3101265,7.4958,,S,1
788,3,382652,29.125,,Q,0
789,3,C.A. 2315,20.575,,S,1
790,1,PC 17593,79.2,B82 B84,C,0
791,3,12460,7.75,,Q,0
792,2,239865,26,,S,0
793,3,CA. 2343,69.55,,S,0
794,1,PC 17600,30.6958,,C,0
795,3,349203,7.8958,,S,0
796,2,28213,13,,S,0
797,1,17465,25.9292,D17,S,1
798,3,349244,8.6833,,S,1
799,3,2685,7.2292,,C,0
800,3,345773,24.15,,S,0
801,2,250647,13,,S,0
802,2,C.A. 31921,26.25,,S,1
803,1,113760,120,B96 B98,S,1
804,3,2625,8.5167,,C,1
805,3,347089,6.975,,S,1
806,3,347063,7.775,,S,0
807,1,112050,0,A36,S,0
808,3,347087,7.775,,S,0
809,2,248723,13,,S,0
810,1,113806,53.1,E8,S,1
811,3,3474,7.8875,,S,0
812,3,A/4 48871,24.15,,S,0
813,2,28206,10.5,,S,0
814,3,347082,31.275,,S,0
815,3,364499,8.05,,S,0
816,1,112058,0,B102,S,0
817,3,STON/O2. 3101290,7.925,,S,0
818,2,S.C./PARIS 2079,37.0042,,C,0
819,3,C 7075,6.45,,S,0
820,3,347088,27.9,,S,0
821,1,12749,93.5,B69,S,1
822,3,315098,8.6625,,S,1
823,1,19972,0,,S,0
824,3,392096,12.475,E121,S,1
825,3,3101295,39.6875,,S,0
826,3,368323,6.95,,Q,0
827,3,1601,56.4958,,S,0
828,2,S.C./PARIS 2079,37.0042,,C,1
829,3,367228,7.75,,Q,1
830,1,113572,80,B28,,1
831,3,2659,14.4542,,C,1
832,2,29106,18.75,,S,1
833,3,2671,7.2292,,C,0
834,3,347468,7.8542,,S,0
835,3,2223,8.3,,S,0
836,1,PC 17756,83.1583,E49,C,1
837,3,315097,8.6625,,S,0
838,3,392092,8.05,,S,0
839,3,1601,56.4958,,S,1
840,1,11774,29.7,C47,C,1
841,3,SOTON/O2 3101287,7.925,,S,0
842,2,S.O./P.P. 3,10.5,,S,0
843,1,113798,31,,C,1
844,3,2683,6.4375,,C,0
845,3,315090,8.6625,,S,0
846,3,C.A. 5547,7.55,,S,0
847,3,CA. 2343,69.55,,S,0
848,3,349213,7.8958,,C,0
849,2,248727,33,,S,0
850,1,17453,89.1042,C92,C,1
851,3,347082,31.275,,S,0
852,3,347060,7.775,,S,0
853,3,2678,15.2458,,C,0
854,1,PC 17592,39.4,D28,S,1
855,2,244252,26,,S,0
856,3,392091,9.35,,S,1
857,1,36928,164.8667,,S,1
858,1,113055,26.55,E17,S,1
859,3,2666,19.2583,,C,1
860,3,2629,7.2292,,C,0
861,3,350026,14.1083,,S,0
862,2,28134,11.5,,S,0
863,1,17466,25.9292,D17,S,1
864,3,CA. 2343,69.55,,S,0
865,2,233866,13,,S,0
866,2,236852,13,,S,1
867,2,SC/PARIS 2149,13.8583,,C,1
868,1,PC 17590,50.4958,A24,S,0
869,3,345777,9.5,,S,0
870,3,347742,11.1333,,S,1
871,3,349248,7.8958,,S,0
872,1,11751,52.5542,D35,S,1
873,1,695,5,B51 B53 B55,S,0
874,3,345765,9,,S,0
875,2,P/PP 3381,24,,C,1
876,3,2667,7.225,,C,1
877,3,7534,9.8458,,S,0
878,3,349212,7.8958,,S,0
879,3,349217,7.8958,,S,0
880,1,11767,83.1583,C50,C,1
881,2,230433,26,,S,1
882,3,349257,7.8958,,S,0
883,3,7552,10.5167,,S,0
884,2,C.A./SOTON 34068,10.5,,S,0
885,3,SOTON/OQ 392076,7.05,,S,0
886,3,382652,29.125,,Q,0
887,2,211536,13,,S,0
888,1,112053,30,B42,S,1
889,3,W./C. 6607,23.45,,S,0
890,1,111369,30,C148,C,1
891,3,370376,7.75,,Q,0
892,3,SOTON/OQ 10192,5,,C,0
893,3,SOTON/OQ 22370,21.4095,,C,0
894,1,STON/O 80829,20,,S,0
895,3,STON/O 45096,13.4017,,S,0
896,2,PC 82550,10,,S,1
897,2,C.A. 97198,13.834,,S,0
898,2,C.A. 40874,19.0298,,S,0
899,2,A/ 72799,10,,S,0
900,1,A/ 78940,20,,S,1
901,1,PC 28887,33.7701,,S,0
902,2,W.E.P. 24288,13.8722,,S,1
903,1,SOTON/OQ 81393,20,D46,S,1
904,1,PC 91705,39.7714,A11,C,1
905,3,W.E.P. 26576,5,,S,1
906,1,LINE 50827,93.7866,B41,S,0
907,3,LINE 88533,27.6404,,S,0
908,2,LINE 17439,28.3462,,S,1
909,1,C.A. 83099,203.9435,,S,0
910,1,STON/O 54990,50.345,,C,0
911,3,PC 22775,5,,S,0
912,3,STON/O 43093,5,,Q,1
913,1,SOTON/OQ 29016,20,,S,1
914,2,PC 69739,14.0605,,S,0
915,1,SOTON/OQ 16132,61.3067,C87,S,0
916,3,LINE 65057,14.5164,,S,0
917,1,LINE 99332,101.3065,,S,0
918,2,PC 61194,21.3419,,C,1
919,1,LINE 57474,126.1439,,S,0
920,2,PC 91379,14.3147,,S,0
921,3,A/ 37020,7.0069,,S,0
922,2,PC 70113,21.6123,,C,1
923,3,STON/O 99634,5,,C,1
924,2,SOTON/OQ 39665,10,,S,1
925,3,LINE 90951,21.7821,,C,1
926,3,STON/O 37681,20.7716,,Q,1
927,3,STON/O 14210,30,,C,0
928,2,W.E.P. 13682,38.7704,,S,0
929,1,W.E.P. 25482,55.9142,,S,1
930,3,SOTON/OQ 87986,5,,C,1
931,1,W.E.P. 81134,85.2464,A4,S,1
932,3,PC 24313,13.309,,S,1
933,3,LINE 12404,11.7213,,Q,0
934,3,A/ 61129,6.8089,,S,0
935,3,W.E.P. 37244,27.9103,,Q,1
936,3,STON/O 76544,19.5835,,S,1
937,1,STON/O 71047,185.9152,C50,S,1
938,1,A/ 52400,173.224,B23,S,0
939,1,A/ 69607,138.7916,,S,1
940,3,STON/O 30047,11.6596,,C,0
941,3,LINE 77510,5,,S,0
942,1,A/ 53902,20,,S,0
943,1,C.A. 58284,190.9034,A119,S,1
944,3,LINE 98657,14.1539,,C,1
945,2,A/ 52848,34.8048,,S,0
946,1,C.A. 54930,128.2622,,S,1
947,1,STON/O 21128,105.1223,B62,S,1
948,3,C.A. 26657,30,,S,0
949,2,C.A. 11915,49.3487,,Q,0
950,1,SOTON/OQ 61561,20,D137,S,1
951,1,STON/O 33178,50.9013,E133,S,0
952,3,A/ 83736,30,,S,0
953,2,C.A. 10471,10,,S,0
954,1,PC 36438,97.113,B81,S,1
955,2,W.E.P. 69538,12.2755,,S,0
956,1,W.E.P. 66828,39.6195,,S,1
957,1,W.E.P. 48221,20,C27,C,0
958,1,LINE 36957,68.2857,B60,C,0
959,2,STON/O 25351,15.7567,,S,0
960,2,A/ 17727,19.5654,,C,0
961,3,LINE 61843,30,,S,0
962,1,W.E.P. 85334,111.0594,,S,1
963,1,A/ 73625,124.7233,B139,S,1
964,1,STON/O 50232,45.8109,D96,S,1
965,3,LINE 23772,5,,S,0
966,3,A/ 33710,21.4149,,S,0
967,3,STON/O 63164,15.6553,,S,0
968,1,W.E.P. 27118,177.9945,,C,0
969,3,A/ 39526,5,,S,1
970,3,PC 81526,10.3709,,S,1
971,1,A/ 95115,64.4735,,S,1
972,3,LINE 98984,15.272,,S,1
973,3,LINE 51433,21.2871,,C,0
974,1,PC 90410,20,C41,C,1
975,3,LINE 24595,12.1401,,S,0
976,1,W.E.P. 84198,79.1698,,C,1
977,1,LINE 55837,100.0738,,S,1
978,1,STON/O 65112,73.3057,E21,S,0
979,2,A/ 77620,27.6016,,S,0
980,1,SOTON/OQ 28270,20,,S,1
981,2,LINE 68921,11.2276,,S,0
982,1,C.A. 28553,101.7218,,S,0
983,2,SOTON/OQ 88064,28.1557,,C,1
984,3,PC 74887,11.3416,,S,0
985,3,LINE 68296,5,,S,1
986,3,A/ 17493,19.5372,,C,1
987,1,A/ 40058,96.3655,B128,S,1
988,3,LINE 59924,15.3714,,C,1
989,1,W.E.P. 47820,20,,S,0
990,2,C.A. 36505,42.7421,,C,0
991,2,LINE 82308,41.7501,,C,1
992,3,SOTON/OQ 18195,5,,S,0
993,1,C.A. 69894,20,C139,S,0
994,1,PC 90969,20,,S,1
995,2,A/ 80416,10,,S,1
996,1,C.A. 16335,20,A149,Q,0
997,1,PC 56470,87.4541,E137,Q,1
998,1,SOTON/OQ 66048,71.9495,C27,Q,0
999,1,SOTON/OQ 15112,60.0782,E64,C,0
1000,1,W.E.P. 46891,20,A40,S,1
1001,1,STON/O 75463,146.4569,E111,S,1
1002,1,W.E.P. 72077,105.7714,,S,1
1003,1,W.E.P. 18255,33.4257,,S,1
1004,1,STON/O 98397,212.3444,,C,1
1005,1,A/ 45806,163.636,C76,Q,0
1006,1,A/ 95672,80.5473,E31,Q,1
1007,2,SOTON/OQ 13286,30.8545,,S,0
1008,1,STON/O 55329,20,,S,0
1009,1,W.E.P. 95583,208.5357,,C,1
1010,2,C.A. 15482,13.0234,,S,0
1011,2,C.A. 34738,29.7177,,S,0
1012,2,C.A. 71432,10,,S,1
1013,1,LINE 68584,87.6107,,S,1
1014,1,C.A. 60943,64.7874,,S,0
1015,2,PC 33361,35.4492,,S,1
1016,3,SOTON/OQ 25707,17.3734,,S,0
1017,2,A/ 42357,10,,S,1
1018,1,A/ 92976,94.2678,C129,C,0
1019,3,PC 99820,8.9466,,S,1
1020,3,C.A. 54221,7.2836,,S,0
1021,1,C.A. 75666,168.3492,,S,1
1022,1,STON/O 29014,59.8643,D64,S,0
1023,3,C.A. 83240,28.364,,S,0
1024,1,W.E.P. 46031,109.2544,B30,S,1
1025,2,C.A. 44201,13.2347,,S,1
1026,3,STON/O 56064,21.4419,,C,0
1027,2,A/ 84145,12.549,,S,0
1028,2,W.E.P. 88720,10,,S,1
1029,3,LINE 12456,10.0444,,S,0
1030,1,W.E.P. 99205,20,E138,S,1
1031,3,C.A. 39280,29.2558,,Q,0
1032,1,SOTON/OQ 83655,150.9642,B99,C,1
1033,1,W.E.P. 28576,171.2716,E16,S,0
1034,3,C.A. 25662,9.99,,Q,0
1035,1,STON/O 49063,129.6703,A14,S,0
1036,1,STON/O 79414,20,B77,S,0
1037,1,W.E.P. 79777,185.5123,,S,1
1038,3,C.A. 86153,25.3148,,C,0
1039,1,PC 14799,168.4417,E49,S,0
1040,3,C.A. 13041,22.9374,,S,0
1041,2,LINE 20143,17.4264,,S,1
1042,3,LINE 52627,16.43,,S,0
1043,3,A/ 86308,23.9094,,S,0
1044,1,LINE 86205,20,E74,S,1
1045,1,STON/O 89233,95.8936,B136,S,0
1046,1,A/ 14061,208.5857,E109,C,1
1047,1,W.E.P. 93594,116.5846,D8,S,0
1048,3,LINE 28184,5,,S,0
1049,2,STON/O 68609,46.6343,,S,1
1050,2,A/ 47445,10,,S,0
1051,3,PC 91997,13.9501,,C,0
1052,1,PC 78790,20,,C,1
1053,2,W.E.P. 32963,24.805,,S,1
1054,1,C.A. 97502,176.2428,C105,S,0
1055,3,A/ 19139,5,,S,0
1056,1,SOTON/OQ 81250,184.8033,B57,S,1
1057,2,PC 23451,21.6498,,S,1
1058,3,LINE 46405,30,,S,0
1059,1,SOTON/OQ 68394,109.7981,D86,S,1
1060,1,A/ 46179,38.9348,,S,0
1061,1,LINE 10618,88.1407,A57,S,0
1062,1,PC 83294,110.7629,D78,C,1
1063,2,STON/O 62770,38.7088,,S,0
1064,2,A/ 44163,38.147,,S,0
1065,2,STON/O 89047,20.4763,,S,0
1066,1,W.E.P. 39796,65.5387,,Q,1
1067,2,LINE 93212,33.5332,,S,1
1068,1,W.E.P. 71122,45.4936,C87,C,1
1069,2,PC 98515,21.325,,S,1
1070,1,PC 89498,20,A1,S,1
1071,3,PC 94262,6.305,,S,0
1072,1,SOTON/OQ 10969,82.1119,C118,S,1
1073,1,SOTON/OQ 49026,30.313,,C,1
1074,2,PC 15819,36.076,,S,1
1075,2,SOTON/OQ 39621,10,,C,0
1076,3,A/ 36311,30,,C,0
1077,3,A/ 62194,9.0449,,C,0
1078,1,PC 31630,191.4198,,C,1
1079,2,C.A. 62877,28.1795,,S,0
1080,1,STON/O 22893,66.3197,,S,0
1081,3,A/ 65939,5,,S,0
1082,2,A/ 50876,10,,S,0
1083,1,LINE 79375,20,B115,C,0
1084,1,W.E.P. 15392,54.3813,E21,C,0
1085,1,A/ 90211,146.5167,,S,1
1086,1,W.E.P. 36578,31.672,C141,S,1
1087,1,W.E.P. 29106,31.1886,B42,C,1
1088,1,W.E.P. 88487,20,A92,C,0
1089,1,W.E.P. 14792,30.6514,C121,C,1
1090,1,STON/O 85202,230.555,,C,1
1091,1,C.A. 65983,133.474,,S,0
1092,2,SOTON/OQ 90495,12.4126,,C,1
1093,1,A/ 74683,47.5912,,S,0
1094,1,SOTON/OQ 43084,87.0936,D119,Q,1
1095,2,PC 34302,27.9521,,S,1
1096,3,SOTON/OQ 48692,13.1521,,S,0
1097,1,A/ 65540,152.9321,C5,C,1
1098,2,LINE 75637,32.0218,,S,0
1099,1,LINE 59095,185.5255,,S,1
1100,3,W.E.P. 14228,30,,S,1
1101,1,LINE 63687,20,C124,Q,0
1102,2,C.A. 42898,10,,C,1
1103,2,LINE 84898,10,,S,1
1104,3,C.A. 92087,5,,C,0
1105,3,SOTON/OQ 56961,25.1937,,Q,0
1106,1,LINE 27166,169.524,E24,S,1
1107,1,PC 41269,20,,C,1
1108,1,A/ 63269,20,,S,1
1109,1,STON/O 78112,161.2145,,Q,0
1110,2,W.E.P. 28015,47.6398,,C,1
1111,2,STON/O 66206,25.0535,,S,1
1112,1,PC 65407,20,C33,C,0
1113,1,W.E.P. 84135,179.1911,C81,C,1
1114,1,C.A. 15795,75.5371,,S,1
1115,1,A/ 71049,31.5759,,S,0
1116,1,PC 58619,224.2044,C96,S,0
1117,1,C.A. 14414,185.0286,A2,S,1
1118,3,C.A. 68588,28.1358,,S,1
1119,1,SOTON/OQ 83854,111.7568,E30,S,0
1120,1,W.E.P. 22463,272.356,,S,1
1121,1,PC 72920,20,E81,S,0
1122,3,LINE 32955,5,,S,1
1123,1,PC 65741,97.2358,B117,C,0
1124,1,STON/O 48036,165.583,E140,S,0
1125,1,C.A. 87809,90.382,,S,1
1126,1,LINE 28567,119.815,C124,S,0
1127,3,C.A. 67687,30,,C,0
1128,1,SOTON/OQ 11057,207.488,,S,1
1129,1,A/ 60581,62.931,A4,S,1
1130,1,C.A. 36232,212.2522,C91,S,1
1131,3,A/ 29458,14.053,,S,0
1132,2,STON/O 76212,13.6561,,S,0
1133,2,PC 32381,17.6479,,C,0
1134,2,LINE 32598,10,,Q,0
1135,2,SOTON/OQ 42656,10,,C,0
1136,1,PC 55015,48.9145,,C,1
1137,1,W.E.P. 26202,183.5317,,S,0
1138,2,LINE 61485,31.5163,,S,0
1139,1,W.E.P. 39867,20,D123,S,0
1140,1,W.E.P. 77973,124.7003,D23,S,1
1141,1,SOTON/OQ 48070,41.2571,C32,C,1
1142,1,LINE 54467,46.5591,D14,S,1
1143,2,C.A. 96679,10,,C,1
1144,3,C.A. 26188,23.0718,,S,0
1145,2,SOTON/OQ 53727,10,,S,0
1146,1,A/ 46549,20,D126,Q,1
1147,2,W.E.P. 66917,10,,S,1
1148,3,STON/O 98253,27.3154,,S,0
1149,1,STON/O 47483,75.1718,,S,0
1150,1,A/ 23210,44.2067,E110,S,1
1151,2,LINE 11334,30.7627,,C,0
1152,3,C.A. 44602,5.1102,,S,0
1153,2,C.A. 82790,25.5686,,S,0
1154,1,STON/O 72728,96.1809,C6,S,1
1155,2,W.E.P. 75889,10,,Q,1
1156,1,A/ 61536,24.023,E9,S,1
1157,2,SOTON/OQ 35389,11.8431,,C,0
1158,1,SOTON/OQ 24820,211.5217,,S,1
1159,2,W.E.P. 90323,10,,C,1
1160,1,A/ 75862,60.2201,,S,1
1161,3,A/ 57608,24.1047,,S,0
1162,1,SOTON/OQ 71554,51.2559,C66,S,1
1163,1,W.E.P. 46654,82.2955,C80,S,1
1164,2,STON/O 50759,12.8417,,S,0
1165,1,A/ 72452,20,,C,1
1166,3,A/ 54926,14.8797,,S,1
1167,1,LINE 20906,184.2987,,C,0
1168,1,SOTON/OQ 27068,217.4729,,S,1
1169,3,PC 90944,14.2395,,S,0
1170,2,PC 28021,30.4626,,S,0
1171,1,W.E.P. 95780,191.8519,C2,S,1
1172,2,LINE 31171,18.2146,,S,1
1173,1,C.A. 36509,101.1227,,C,0
1174,1,LINE 44412,160.8654,B84,S,1
1175,3,LINE 29421,5,,S,0
1176,1,LINE 57360,75.9835,C44,S,0
1177,1,LINE 88394,41.139,,S,1
1178,1,W.E.P. 95620,64.1365,E125,S,0
1179,1,C.A. 22321,259.7592,E128,C,1
1180,1,PC 92405,20,,S,0
1181,3,LINE 68053,5,,Q,0
1182,1,PC 24770,180.8142,,Q,1
1183,1,A/ 56823,44.6357,,S,0
1184,3,STON/O 21013,20.8523,,C,1
1185,2,SOTON/OQ 83132,31.0076,,S,0
1186,3,C.A. 13782,30,,S,0
1187,1,C.A. 25354,20,C16,C,1
1188,1,W.E.P. 20338,51.4639,E32,S,0
1189,2,C.A. 38117,16.3766,,S,0
1190,1,SOTON/OQ 16012,76.2559,,Q,0
1191,1,LINE 21854,23.7781,A138,Q,1
1192,1,STON/O 96709,36.4955,,C,1
1193,1,PC 23504,93.4973,D70,S,0
1194,1,SOTON/OQ 73543,160.974,,Q,0
1195,2,C.A. 35356,26.2489,,S,0
1196,1,W.E.P. 44613,102.6959,,S,1
1197,1,STON/O 10550,64.3896,,C,1
1198,1,C.A. 16784,195.7963,E90,S,1
1199,2,W.E.P. 13697,17.9274,,S,0
1200,2,PC 34181,12.4497,,S,0
1201,1,PC 19374,252.314,B107,S,1
1202,1,LINE 37991,221.2091,C93,S,1
1203,1,LINE 51681,58.4517,,C,0
1204,1,STON/O 13176,20,,S,1
1205,3,A/ 19553,5,,S,0
1206,3,STON/O 30372,5.5614,,S,0
1207,3,LINE 36902,14.0565,,S,0
1208,3,C.A. 45358,9.0008,,S,1
1209,1,STON/O 65403,20,C144,S,1
1210,3,LINE 74216,5,,Q,0
1211,1,PC 72440,179.3386,E81,S,0
1212,2,STON/O 79509,24.4342,,S,0
1213,1,STON/O 16232,20,,Q,1
1214,3,W.E.P. 50464,5,,C,0
1215,3,PC 44673,23.8794,,S,0
1216,1,SOTON/OQ 57323,223.8274,C41,S,0
1217,1,LINE 93586,281.8437,,S,1
1218,2,SOTON/OQ 89850,14.8791,,S,1
1219,1,PC 26237,70.4519,D60,S,1
1220,1,SOTON/OQ 55481,23.9779,,S,1
1221,1,STON/O 56737,58.2898,,S,1
1222,3,STON/O 88574,5,,Q,0
1223,3,LINE 75592,30,,S,1
1224,3,C.A. 98064,13.958,,S,0
1225,1,SOTON/OQ 12966,102.7607,C119,S,1
1226,1,W.E.P. 93819,20,A8,S,0
1227,3,C.A. 57841,5.932,,S,0
1228,1,W.E.P. 87242,23.2526,,S,0
1229,1,W.E.P. 83564,95.3615,C132,C,1
1230,1,SOTON/OQ 37059,64.2888,E44,S,1
1231,1,PC 59583,64.2255,,S,1
1232,1,SOTON/OQ 80241,109.499,B90,C,1
1233,1,W.E.P. 31850,126.2205,A15,S,1
1234,2,C.A. 79683,10,,S,1
1235,2,W.E.P. 16716,10,,S,0
1236,1,A/ 26300,224.8847,,C,0
1237,2,PC 14505,10,,S,1
1238,1,LINE 99434,88.7984,C110,C,0
1239,1,SOTON/OQ 12286,149.355,,S,1
1240,2,C.A. 59045,43.4912,,C,0
1241,3,LINE 32302,12.3914,,S,0
1242,1,C.A. 65525,94.084,C61,Q,0
1243,1,SOTON/OQ 75621,20,A12,S,0
1244,1,PC 34304,29.008,C110,S,1
1245,1,SOTON/OQ 92678,136.5659,B108,S,0
1246,1,W.E.P. 64832,117.547,,S,1
1247,1,W.E.P. 72559,147.3221,,S,0
1248,1,W.E.P. 65677,84.6428,D80,S,0
1249,1,LINE 95085,20,,S,0
1250,2,C.A. 63068,19.7213,,C,1
1251,1,SOTON/OQ 73476,177.366,E49,S,0
1252,1,SOTON/OQ 47974,93.5682,,S,0
1253,1,STON/O 11045,62.9086,,C,0
1254,1,SOTON/OQ 77820,43.7902,,S,1
1255,1,PC 92482,262.5598,E63,S,1
1256,1,SOTON/OQ 50849,98.7152,,S,0
1257,1,PC 71913,57.5335,E43,S,1
1258,1,C.A. 14535,20,,S,0
1259,2,LINE 10361,21.5007,,Q,1
1260,3,SOTON/OQ 71412,23.4546,,S,0
1261,3,A/ 46140,5,,S,0
1262,1,PC 61250,20,E13,S,1
1263,2,A/ 40213,34.494,,S,0
1264,1,C.A. 39074,166.1107,,S,0
1265,3,SOTON/OQ 93331,5,,S,1
1266,2,W.E.P. 21857,10,,S,1
1267,2,W.E.P. 70900,19.0004,,S,0
1268,2,W.E.P. 55281,10,,C,1
1269,1,SOTON/OQ 46773,20,B117,S,1
1270,1,SOTON/OQ 69465,64.3911,,S,0
1271,2,STON/O 45820,42.0979,,S,0
1272,1,LINE 64509,20,,S,1
1273,1,LINE 86434,53.6733,D67,S,1
1274,1,A/ 62323,299.7533,E121,S,0
1275,2,C.A. 93496,25.0039,,S,0
1276,3,SOTON/OQ 39578,14.1838,,Q,0
1277,1,LINE 64495,74.2662,,C,1
1278,2,SOTON/OQ 20118,10,,S,0
1279,2,A/ 39830,25.213,,S,0
1280,3,SOTON/OQ 82544,12.3384,,S,1
1281,1,W.E.P. 46455,92.7645,,S,1
1282,2,STON/O 84072,34.1684,,S,0
1283,3,PC 39765,5,,Q,0
1284,2,C.A. 89161,18.2174,,S,1
1285,3,A/ 87045,5,,S,0
1286,1,PC 44048,128.9437,,S,0
1287,1,SOTON/OQ 66258,79.8346,,S,1
1288,1,A/ 36959,32.365,B27,S,1
1289,1,PC 67676,20,D116,S,1
1290,2,LINE 49286,24.4781,,C,0
1291,1,C.A. 99713,20,C14,S,1
1292,1,SOTON/OQ 70153,82.6456,,S,1
1293,1,A/ 46493,103.6075,D66,S,0
1294,1,SOTON/OQ 85554,39.8421,A16,S,1
1295,1,A/ 31824,20,C6,S,0
1296,1,STON/O 46014,145.3672,,S,1
1297,3,STON/O 82638,14.8793,,S,0
1298,1,SOTON/OQ 20845,133.7493,,S,0
1299,2,SOTON/OQ 95681,23.7793,,S,0
1300,3,PC 46530,30,,S,0
1301,3,STON/O 11870,8.0828,,S,0
1302,2,SOTON/OQ 40817,31.6887,,S,1
1303,2,STON/O 58354,16.8268,,S,0
1304,3,W.E.P. 28957,8.1063,,S,0
1305,1,SOTON/OQ 88751,45.717,A10,S,0
1306,1,A/ 27793,175.6059,B112,C,1
1307,3,PC 25349,30,,C,0
1308,2,W.E.P. 51416,15.0382,,S,0
1309,1,C.A. 79320,133.2774,,S,0
1310,1,W.E.P. 74560,252.5934,,S,0
1311,1,C.A. 54764,43.8076,C147,Q,0
1312,1,W.E.P. 18733,85.2939,,C,0
1313,1,C.A. 20877,46.3095,C84,S,1
1314,2,C.A. 68564,34.494,,C,1
1315,1,C.A. 44305,56.0324,,S,1
1316,1,W.E.P. 73738,125.6112,B16,S,1
1317,3,SOTON/OQ 17648,12.9392,,C,0
1318,2,PC 64953,24.4477,,S,0
1319,1,SOTON/OQ 89942,167.552,E46,S,1
1320,1,LINE 18216,128.8149,E24,S,0
1321,1,SOTON/OQ 99019,47.8093,D140,S,0
1322,1,C.A. 99907,29.7346,,S,1
1323,1,PC 42975,20,B6,Q,0
1324,1,W.E.P. 78319,20.6271,,S,0
1325,2,SOTON/OQ 56168,30.4054,,S,0
1326,1,A/ 63088,28.9423,C57,S,0
1327,3,LINE 84148,20.4053,,S,0
1328,1,PC 91112,117.004,A48,C,0
1329,1,PC 40167,50.2587,D72,S,0
1330,2,A/ 63514,10,,S,1
1331,1,A/ 22715,31.0845,,S,1
1332,2,A/ 10798,17.6203,,S,0
1333,1,W.E.P. 52588,121.7479,C54,S,1
1334,1,C.A. 26168,78.9382,,S,1
1335,3,STON/O 61944,11.5443,,S,0
1336,3,STON/O 56978,9.663,,S,1
1337,1,W.E.P. 48641,46.8437,,S,1
1338,1,LINE 82679,78.3062,,S,1
1339,1,SOTON/OQ 77004,173.4891,,Q,0
1340,2,LINE 44342,26.0634,,Q,1
1341,1,PC 69296,73.3937,C114,C,1
1342,2,LINE 94870,10,,S,0
1343,1,LINE 60569,28.0586,D46,Q,1
1344,1,PC 44955,20,,S,0
1345,1,LINE 12819,24.8255,B47,S,0
1346,1,A/ 86142,152.6817,B116,S,0
1347,2,C.A. 20227,10,,S,0
1348,3,SOTON/OQ 63583,6.6572,,S,1
1349,2,LINE 56612,10,,S,1
1350,2,STON/O 20944,14.0404,,S,1
1351,3,LINE 31108,15.0626,,C,1
1352,1,PC 58376,20,,S,0
1353,2,W.E.P. 47382,10,,C,0
1354,1,W.E.P. 27326,138.0413,B135,S,0
1355,1,LINE 47386,28.425,D45,S,0
1356,2,A/ 39620,12.9583,,Q,0
1357,2,LINE 52661,48.5403,,C,1
1358,3,A/ 66198,28.7678,,S,0
1359,1,LINE 52088,20,,C,0
1360,3,SOTON/OQ 27411,5.1952,,S,1
1361,1,LINE 19931,20,,S,1
1362,1,SOTON/OQ 75036,150.0039,C109,Q,1
1363,1,PC 11614,27.0982,C53,Q,0
1364,3,C.A. 66764,10.1343,,C,0
1365,1,SOTON/OQ 15898,20,,S,0
1366,1,C.A. 76216,165.7238,A104,S,1
1367,3,SOTON/OQ 82598,30,,S,0
1368,1,PC 76363,209.2999,,S,0
1369,2,PC 60280,21.1376,,C,0
1370,1,LINE 29575,68.3678,D68,S,0
1371,3,PC 85839,16.6925,,S,0
1372,1,A/ 21803,20,,S,1
1373,3,SOTON/OQ 96882,21.2247,,C,0
1374,2,SOTON/OQ 59412,11.8837,,S,1
1375,3,PC 23798,17.6495,,C,1
1376,1,A/ 13090,195.6367,C103,S,1
1377,1,SOTON/OQ 19429,43.2746,,Q,0
1378,1,C.A. 25031,43.8747,D52,S,0
1379,1,STON/O 39672,101.7999,D110,S,0
1380,1,W.E.P. 16182,151.9072,C135,S,1
1381,1,SOTON/OQ 51667,133.1522,A19,S,1
1382,2,SOTON/OQ 67247,50,,S,0
1383,2,A/ 56461,34.5858,,C,0
1384,3,PC 54719,6.1801,,C,1
1385,3,W.E.P. 14280,15.5185,,S,0
1386,3,STON/O 90032,27.2984,,S,0
1387,1,A/ 82333,200.3523,,S,0
1388,3,A/ 87658,6.6637,,C,0
1389,3,STON/O 18345,30,,S,0
1390,1,A/ 51196,126.8311,,C,1
1391,3,C.A. 19911,20.8161,,S,0
1392,1,PC 17675,50.1701,C53,S,1
1393,2,C.A. 72846,17.5443,,S,1
1394,2,A/ 93047,30.8079,,C,1
1395,1,C.A. 54324,108.9377,,S,1
1396,2,PC 52181,25.6002,,Q,1
1397,1,SOTON/OQ 27567,143.3387,,Q,0
1398,3,SOTON/OQ 69227,9.6774,,C,0
1399,2,W.E.P. 79555,19.2684,,C,0
1400,1,LINE 37585,53.7641,,S,1
1401,2,C.A. 20159,28.5676,,S,0
1402,3,STON/O 98913,6.4549,,S,0
1403,3,W.E.P. 29142,5,,C,0
1404,3,C.A. 84968,5,,C,0
1405,1,W.E.P. 89447,80.3909,,C,1
1406,1,C.A. 77807,69.6761,C127,Q,0
1407,2,W.E.P. 92062,20.2122,,S,1
1408,3,STON/O 89322,30,,S,0
